Platform,Category,Problem Name,URL,Difficulty,Key Concept
LeetCode,Array,2201. Count Artifacts That Can Be Extracted,https://leetcode.com/problems/count-artifacts-that-can-be-extracted/,Medium,"Array, Hash Table, Simulation"
LeetCode,Array,2202. Maximize the Topmost Element After K Moves,https://leetcode.com/problems/maximize-the-topmost-element-after-k-moves/,Medium,"Array, Greedy"
LeetCode,Graph Theory,2203. Minimum Weighted Subgraph With the Required Paths,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths/,Hard,"Graph Theory, Heap (Priority Queue), Shortest Path"
LeetCode,Depth-First Search,2204. Distance to a Cycle in Undirected Graph,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph/,Hard,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
LeetCode,Database,2205. The Number of Users That Are Eligible for Discount,https://leetcode.com/problems/the-number-of-users-that-are-eligible-for-discount/,Easy,Database
LeetCode,Array,2206. Divide Array Into Equal Pairs,https://leetcode.com/problems/divide-array-into-equal-pairs/,Easy,"Array, Hash Table, Bit Manipulation, Counting"
LeetCode,String,2207. Maximize Number of Subsequences in a String,https://leetcode.com/problems/maximize-number-of-subsequences-in-a-string/,Medium,"String, Greedy, Prefix Sum"
LeetCode,Array,2208. Minimum Operations to Halve Array Sum,https://leetcode.com/problems/minimum-operations-to-halve-array-sum/,Medium,"Array, Greedy, Heap (Priority Queue)"
LeetCode,String,2209. Minimum White Tiles After Covering With Carpets,https://leetcode.com/problems/minimum-white-tiles-after-covering-with-carpets/,Hard,"String, Dynamic Programming, Prefix Sum"
LeetCode,Array,2210. Count Hills and Valleys in an Array,https://leetcode.com/problems/count-hills-and-valleys-in-an-array/,Easy,Array
LeetCode,String,2211. Count Collisions on a Road,https://leetcode.com/problems/count-collisions-on-a-road/,Medium,"String, Stack, Simulation"
LeetCode,Array,2212. Maximum Points in an Archery Competition,https://leetcode.com/problems/maximum-points-in-an-archery-competition/,Medium,"Array, Backtracking, Bit Manipulation, Enumeration"
LeetCode,Array,2213. Longest Substring of One Repeating Character,https://leetcode.com/problems/longest-substring-of-one-repeating-character/,Hard,"Array, String, Segment Tree, Ordered Set"
LeetCode,Array,2214. Minimum Health to Beat Game,https://leetcode.com/problems/minimum-health-to-beat-game/,Medium,"Array, Greedy"
LeetCode,Array,2215. Find the Difference of Two Arrays,https://leetcode.com/problems/find-the-difference-of-two-arrays/,Easy,"Array, Hash Table"
LeetCode,Array,2216. Minimum Deletions to Make Array Beautiful,https://leetcode.com/problems/minimum-deletions-to-make-array-beautiful/,Medium,"Array, Stack, Greedy"
LeetCode,Array,2217. Find Palindrome With Fixed Length,https://leetcode.com/problems/find-palindrome-with-fixed-length/,Medium,"Array, Math"
LeetCode,Array,2218. Maximum Value of K Coins From Piles,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles/,Hard,"Array, Dynamic Programming, Prefix Sum"
LeetCode,Array,2219. Maximum Sum Score of Array,https://leetcode.com/problems/maximum-sum-score-of-array/,Medium,"Array, Prefix Sum"
LeetCode,Bit Manipulation,2220. Minimum Bit Flips to Convert Number,https://leetcode.com/problems/minimum-bit-flips-to-convert-number/,Easy,Bit Manipulation
LeetCode,Array,2221. Find Triangular Sum of an Array,https://leetcode.com/problems/find-triangular-sum-of-an-array/,Medium,"Array, Math, Simulation, Combinatorics, Number Theory"
LeetCode,String,2222. Number of Ways to Select Buildings,https://leetcode.com/problems/number-of-ways-to-select-buildings/,Medium,"String, Dynamic Programming, Prefix Sum"
LeetCode,String,2223. Sum of Scores of Built Strings,https://leetcode.com/problems/sum-of-scores-of-built-strings/,Hard,"String, Binary Search, Rolling Hash, Suffix Array, String Matching, Hash Function"
LeetCode,String,2224. Minimum Number of Operations to Convert Time,https://leetcode.com/problems/minimum-number-of-operations-to-convert-time/,Easy,"String, Greedy"
LeetCode,Array,2225. Find Players With Zero or One Losses,https://leetcode.com/problems/find-players-with-zero-or-one-losses/,Medium,"Array, Hash Table, Sorting, Counting"
LeetCode,Array,2226. Maximum Candies Allocated to K Children,https://leetcode.com/problems/maximum-candies-allocated-to-k-children/,Medium,"Array, Binary Search"
LeetCode,Array,2227. Encrypt and Decrypt Strings,https://leetcode.com/problems/encrypt-and-decrypt-strings/,Hard,"Array, Hash Table, String, Design, Trie"
LeetCode,Database,2228. Users With Two Purchases Within Seven Days,https://leetcode.com/problems/users-with-two-purchases-within-seven-days/,Medium,Database
LeetCode,Array,2229. Check if an Array Is Consecutive,https://leetcode.com/problems/check-if-an-array-is-consecutive/,Easy,"Array, Hash Table, Sorting"
LeetCode,Database,2230. The Users That Are Eligible for Discount,https://leetcode.com/problems/the-users-that-are-eligible-for-discount/,Easy,Database
LeetCode,Sorting,2231. Largest Number After Digit Swaps by Parity,https://leetcode.com/problems/largest-number-after-digit-swaps-by-parity/,Easy,"Sorting, Heap (Priority Queue)"
LeetCode,String,2232. Minimize Result by Adding Parentheses to Expression,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression/,Medium,"String, Enumeration"
LeetCode,Array,2233. Maximum Product After K Increments,https://leetcode.com/problems/maximum-product-after-k-increments/,Medium,"Array, Greedy, Heap (Priority Queue)"
LeetCode,Array,2234. Maximum Total Beauty of the Gardens,https://leetcode.com/problems/maximum-total-beauty-of-the-gardens/,Hard,"Array, Two Pointers, Binary Search, Greedy, Sorting, Enumeration, Prefix Sum"
LeetCode,Math,2235. Add Two Integers,https://leetcode.com/problems/add-two-integers/,Easy,Math
LeetCode,Tree,2236. Root Equals Sum of Children,https://leetcode.com/problems/root-equals-sum-of-children/,Easy,"Tree, Binary Tree"
LeetCode,Array,2237. Count Positions on Street With Required Brightness,https://leetcode.com/problems/count-positions-on-street-with-required-brightness/,Medium,"Array, Prefix Sum"
LeetCode,Database,2238. Number of Times a Driver Was a Passenger,https://leetcode.com/problems/number-of-times-a-driver-was-a-passenger/,Medium,Database
LeetCode,Array,2239. Find Closest Number to Zero,https://leetcode.com/problems/find-closest-number-to-zero/,Easy,Array
LeetCode,Math,2240. Number of Ways to Buy Pens and Pencils,https://leetcode.com/problems/number-of-ways-to-buy-pens-and-pencils/,Medium,"Math, Enumeration"
LeetCode,Array,2241. Design an ATM Machine,https://leetcode.com/problems/design-an-atm-machine/,Medium,"Array, Greedy, Design"
LeetCode,Array,2242. Maximum Score of a Node Sequence,https://leetcode.com/problems/maximum-score-of-a-node-sequence/,Hard,"Array, Graph Theory, Sorting, Enumeration"
LeetCode,String,2243. Calculate Digit Sum of a String,https://leetcode.com/problems/calculate-digit-sum-of-a-string/,Easy,"String, Simulation"
LeetCode,Array,2244. Minimum Rounds to Complete All Tasks,https://leetcode.com/problems/minimum-rounds-to-complete-all-tasks/,Medium,"Array, Hash Table, Greedy, Counting"
LeetCode,Array,2245. Maximum Trailing Zeros in a Cornered Path,https://leetcode.com/problems/maximum-trailing-zeros-in-a-cornered-path/,Medium,"Array, Matrix, Prefix Sum"
LeetCode,Array,2246. Longest Path With Different Adjacent Characters,https://leetcode.com/problems/longest-path-with-different-adjacent-characters/,Hard,"Array, String, Tree, Depth-First Search, Graph Theory, Topological Sort"
LeetCode,Dynamic Programming,2247. Maximum Cost of Trip With K Highways,https://leetcode.com/problems/maximum-cost-of-trip-with-k-highways/,Hard,"Dynamic Programming, Bit Manipulation, Graph Theory, Bitmask"
LeetCode,Array,2248. Intersection of Multiple Arrays,https://leetcode.com/problems/intersection-of-multiple-arrays/,Easy,"Array, Hash Table, Sorting, Counting"
LeetCode,Array,2249. Count Lattice Points Inside a Circle,https://leetcode.com/problems/count-lattice-points-inside-a-circle/,Medium,"Array, Hash Table, Math, Geometry, Enumeration"
LeetCode,Array,2250. Count Number of Rectangles Containing Each Point,https://leetcode.com/problems/count-number-of-rectangles-containing-each-point/,Medium,"Array, Hash Table, Binary Search, Binary Indexed Tree, Sorting"
LeetCode,Array,2251. Number of Flowers in Full Bloom,https://leetcode.com/problems/number-of-flowers-in-full-bloom/,Hard,"Array, Hash Table, Binary Search, Sorting, Prefix Sum, Ordered Set"
LeetCode,Database,2252. Dynamic Pivoting of a Table,https://leetcode.com/problems/dynamic-pivoting-of-a-table/,Hard,Database
LeetCode,Database,2253. Dynamic Unpivoting of a Table,https://leetcode.com/problems/dynamic-unpivoting-of-a-table/,Hard,Database
LeetCode,Hash Table,2254. Design Video Sharing Platform,https://leetcode.com/problems/design-video-sharing-platform/,Hard,"Hash Table, Design, Heap (Priority Queue)"
LeetCode,Array,2255. Count Prefixes of a Given String,https://leetcode.com/problems/count-prefixes-of-a-given-string/,Easy,"Array, String"
LeetCode,Array,2256. Minimum Average Difference,https://leetcode.com/problems/minimum-average-difference/,Medium,"Array, Prefix Sum"
LeetCode,Array,2257. Count Unguarded Cells in the Grid,https://leetcode.com/problems/count-unguarded-cells-in-the-grid/,Medium,"Array, Matrix, Simulation"
LeetCode,Array,2258. Escape the Spreading Fire,https://leetcode.com/problems/escape-the-spreading-fire/,Hard,"Array, Binary Search, Breadth-First Search, Matrix"
LeetCode,String,2259. Remove Digit From Number to Maximize Result,https://leetcode.com/problems/remove-digit-from-number-to-maximize-result/,Easy,"String, Greedy, Enumeration"
LeetCode,Array,2260. Minimum Consecutive Cards to Pick Up,https://leetcode.com/problems/minimum-consecutive-cards-to-pick-up/,Medium,"Array, Hash Table, Sliding Window"
LeetCode,Array,2261. K Divisible Elements Subarrays,https://leetcode.com/problems/k-divisible-elements-subarrays/,Medium,"Array, Hash Table, Trie, Rolling Hash, Hash Function, Enumeration"
LeetCode,Hash Table,2262. Total Appeal of A String,https://leetcode.com/problems/total-appeal-of-a-string/,Hard,"Hash Table, String, Dynamic Programming"
LeetCode,Array,2263. Make Array Non-decreasing or Non-increasing,https://leetcode.com/problems/make-array-non-decreasing-or-non-increasing/,Hard,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)"
LeetCode,String,2264. Largest 3-Same-Digit Number in String,https://leetcode.com/problems/largest-3-same-digit-number-in-string/,Easy,String
LeetCode,Tree,2265. Count Nodes Equal to Average of Subtree,https://leetcode.com/problems/count-nodes-equal-to-average-of-subtree/,Medium,"Tree, Depth-First Search, Binary Tree"
LeetCode,Hash Table,2266. Count Number of Texts,https://leetcode.com/problems/count-number-of-texts/,Medium,"Hash Table, Math, String, Dynamic Programming"
LeetCode,Array,2267.  Check if There Is a Valid Parentheses String Path,https://leetcode.com/problems/check-if-there-is-a-valid-parentheses-string-path/,Hard,"Array, Dynamic Programming, Matrix"
LeetCode,Hash Table,2268. Minimum Number of Keypresses,https://leetcode.com/problems/minimum-number-of-keypresses/,Medium,"Hash Table, String, Greedy, Sorting, Counting"
LeetCode,Math,2269. Find the K-Beauty of a Number,https://leetcode.com/problems/find-the-k-beauty-of-a-number/,Easy,"Math, String, Sliding Window"
LeetCode,Array,2270. Number of Ways to Split Array,https://leetcode.com/problems/number-of-ways-to-split-array/,Medium,"Array, Prefix Sum"
LeetCode,Array,2271. Maximum White Tiles Covered by a Carpet,https://leetcode.com/problems/maximum-white-tiles-covered-by-a-carpet/,Medium,"Array, Binary Search, Greedy, Sliding Window, Sorting, Prefix Sum"
LeetCode,Hash Table,2272. Substring With Largest Variance,https://leetcode.com/problems/substring-with-largest-variance/,Hard,"Hash Table, String, Dynamic Programming, Enumeration"
LeetCode,Array,2273. Find Resultant Array After Removing Anagrams,https://leetcode.com/problems/find-resultant-array-after-removing-anagrams/,Easy,"Array, Hash Table, String, Sorting"
LeetCode,Array,2274. Maximum Consecutive Floors Without Special Floors,https://leetcode.com/problems/maximum-consecutive-floors-without-special-floors/,Medium,"Array, Sorting"
LeetCode,Array,2275. Largest Combination With Bitwise AND Greater Than Zero,https://leetcode.com/problems/largest-combination-with-bitwise-and-greater-than-zero/,Medium,"Array, Hash Table, Bit Manipulation, Counting"
LeetCode,Design,2276. Count Integers in Intervals,https://leetcode.com/problems/count-integers-in-intervals/,Hard,"Design, Segment Tree, Ordered Set"
LeetCode,Array,2277. Closest Node to Path in Tree,https://leetcode.com/problems/closest-node-to-path-in-tree/,Hard,"Array, Tree, Depth-First Search, Breadth-First Search"
LeetCode,String,2278. Percentage of Letter in String,https://leetcode.com/problems/percentage-of-letter-in-string/,Easy,String
LeetCode,Array,2279. Maximum Bags With Full Capacity of Rocks,https://leetcode.com/problems/maximum-bags-with-full-capacity-of-rocks/,Medium,"Array, Greedy, Sorting"
LeetCode,Array,2280. Minimum Lines to Represent a Line Chart,https://leetcode.com/problems/minimum-lines-to-represent-a-line-chart/,Medium,"Array, Math, Geometry, Sorting, Number Theory"
LeetCode,Array,2281. Sum of Total Strength of Wizards,https://leetcode.com/problems/sum-of-total-strength-of-wizards/,Hard,"Array, Stack, Monotonic Stack, Prefix Sum"
LeetCode,Array,2282. Number of People That Can Be Seen in a Grid,https://leetcode.com/problems/number-of-people-that-can-be-seen-in-a-grid/,Medium,"Array, Stack, Matrix, Monotonic Stack"
LeetCode,Hash Table,2283. Check if Number Has Equal Digit Count and Digit Value,https://leetcode.com/problems/check-if-number-has-equal-digit-count-and-digit-value/,Easy,"Hash Table, String, Counting"
LeetCode,Array,2284. Sender With Largest Word Count,https://leetcode.com/problems/sender-with-largest-word-count/,Medium,"Array, Hash Table, String, Counting"
LeetCode,Greedy,2285. Maximum Total Importance of Roads,https://leetcode.com/problems/maximum-total-importance-of-roads/,Medium,"Greedy, Graph Theory, Sorting, Heap (Priority Queue)"
LeetCode,Binary Search,2286. Booking Concert Tickets in Groups,https://leetcode.com/problems/booking-concert-tickets-in-groups/,Hard,"Binary Search, Design, Binary Indexed Tree, Segment Tree"
LeetCode,Hash Table,2287. Rearrange Characters to Make Target String,https://leetcode.com/problems/rearrange-characters-to-make-target-string/,Easy,"Hash Table, String, Counting"
LeetCode,String,2288. Apply Discount to Prices,https://leetcode.com/problems/apply-discount-to-prices/,Medium,String
LeetCode,Array,2289. Steps to Make Array Non-decreasing,https://leetcode.com/problems/steps-to-make-array-non-decreasing/,Medium,"Array, Linked List, Dynamic Programming, Stack, Monotonic Stack, Simulation"
LeetCode,Array,2290. Minimum Obstacle Removal to Reach Corner,https://leetcode.com/problems/minimum-obstacle-removal-to-reach-corner/,Hard,"Array, Breadth-First Search, Graph Theory, Heap (Priority Queue), Matrix, Shortest Path"
LeetCode,Array,2291. Maximum Profit From Trading Stocks,https://leetcode.com/problems/maximum-profit-from-trading-stocks/,Medium,"Array, Dynamic Programming"
LeetCode,Database,2292. Products With Three or More Orders in Two Consecutive Years,https://leetcode.com/problems/products-with-three-or-more-orders-in-two-consecutive-years/,Medium,Database
LeetCode,Array,2293. Min Max Game,https://leetcode.com/problems/min-max-game/,Easy,"Array, Simulation"
LeetCode,Array,2294. Partition Array Such That Maximum Difference Is K,https://leetcode.com/problems/partition-array-such-that-maximum-difference-is-k/,Medium,"Array, Greedy, Sorting"
LeetCode,Array,2295. Replace Elements in an Array,https://leetcode.com/problems/replace-elements-in-an-array/,Medium,"Array, Hash Table, Simulation"
LeetCode,Linked List,2296. Design a Text Editor,https://leetcode.com/problems/design-a-text-editor/,Hard,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List"
LeetCode,Array,2297. Jump Game VIII,https://leetcode.com/problems/jump-game-viii/,Medium,"Array, Dynamic Programming, Stack, Graph Theory, Monotonic Stack, Shortest Path"
LeetCode,Database,2298. Tasks Count in the Weekend,https://leetcode.com/problems/tasks-count-in-the-weekend/,Medium,Database
LeetCode,String,2299. Strong Password Checker II,https://leetcode.com/problems/strong-password-checker-ii/,Easy,String
LeetCode,Array,2300. Successful Pairs of Spells and Potions,https://leetcode.com/problems/successful-pairs-of-spells-and-potions/,Medium,"Array, Two Pointers, Binary Search, Sorting"
LeetCode,Array,2301. Match Substring After Replacement,https://leetcode.com/problems/match-substring-after-replacement/,Hard,"Array, Hash Table, String, String Matching"
LeetCode,Array,2302. Count Subarrays With Score Less Than K,https://leetcode.com/problems/count-subarrays-with-score-less-than-k/,Hard,"Array, Binary Search, Sliding Window, Prefix Sum"
LeetCode,Array,2303. Calculate Amount Paid in Taxes,https://leetcode.com/problems/calculate-amount-paid-in-taxes/,Easy,"Array, Simulation"
LeetCode,Array,2304. Minimum Path Cost in a Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid/,Medium,"Array, Dynamic Programming, Matrix"
LeetCode,Array,2305. Fair Distribution of Cookies,https://leetcode.com/problems/fair-distribution-of-cookies/,Medium,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
LeetCode,Array,2306. Naming a Company,https://leetcode.com/problems/naming-a-company/,Hard,"Array, Hash Table, String, Bit Manipulation, Enumeration"
LeetCode,Array,2307. Check for Contradictions in Equations,https://leetcode.com/problems/check-for-contradictions-in-equations/,Hard,"Array, String, Depth-First Search, Union-Find, Graph Theory"
LeetCode,Database,2308. Arrange Table by Gender,https://leetcode.com/problems/arrange-table-by-gender/,Medium,Database
LeetCode,Hash Table,2309. Greatest English Letter in Upper and Lower Case,https://leetcode.com/problems/greatest-english-letter-in-upper-and-lower-case/,Easy,"Hash Table, String, Enumeration"
LeetCode,Math,2310. Sum of Numbers With Units Digit K,https://leetcode.com/problems/sum-of-numbers-with-units-digit-k/,Medium,"Math, Dynamic Programming, Greedy, Enumeration"
LeetCode,String,2311. Longest Binary Subsequence Less Than or Equal to K,https://leetcode.com/problems/longest-binary-subsequence-less-than-or-equal-to-k/,Medium,"String, Dynamic Programming, Greedy, Memoization"
LeetCode,Array,2312. Selling Pieces of Wood,https://leetcode.com/problems/selling-pieces-of-wood/,Hard,"Array, Dynamic Programming, Memoization"
LeetCode,Dynamic Programming,2313. Minimum Flips in Binary Tree to Get Result,https://leetcode.com/problems/minimum-flips-in-binary-tree-to-get-result/,Hard,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
LeetCode,Database,2314. The First Day of the Maximum Recorded Degree in Each City,https://leetcode.com/problems/the-first-day-of-the-maximum-recorded-degree-in-each-city/,Medium,Database
LeetCode,String,2315. Count Asterisks,https://leetcode.com/problems/count-asterisks/,Easy,String
LeetCode,Depth-First Search,2316. Count Unreachable Pairs of Nodes in an Undirected Graph,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph/,Medium,"Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
LeetCode,Array,2317. Maximum XOR After Operations ,https://leetcode.com/problems/maximum-xor-after-operations/,Medium,"Array, Math, Bit Manipulation"
LeetCode,Dynamic Programming,2318. Number of Distinct Roll Sequences,https://leetcode.com/problems/number-of-distinct-roll-sequences/,Hard,"Dynamic Programming, Memoization"
LeetCode,Array,2319. Check if Matrix Is X-Matrix,https://leetcode.com/problems/check-if-matrix-is-x-matrix/,Easy,"Array, Matrix"
LeetCode,Dynamic Programming,2320. Count Number of Ways to Place Houses,https://leetcode.com/problems/count-number-of-ways-to-place-houses/,Medium,Dynamic Programming
LeetCode,Array,2321. Maximum Score Of Spliced Array,https://leetcode.com/problems/maximum-score-of-spliced-array/,Hard,"Array, Dynamic Programming"
LeetCode,Array,2322. Minimum Score After Removals on a Tree,https://leetcode.com/problems/minimum-score-after-removals-on-a-tree/,Hard,"Array, Bit Manipulation, Tree, Depth-First Search"
LeetCode,Array,2323. Find Minimum Time to Finish All Jobs II,https://leetcode.com/problems/find-minimum-time-to-finish-all-jobs-ii/,Medium,"Array, Greedy, Sorting"
LeetCode,Database,2324. Product Sales Analysis IV,https://leetcode.com/problems/product-sales-analysis-iv/,Medium,Database
LeetCode,Hash Table,2325. Decode the Message,https://leetcode.com/problems/decode-the-message/,Easy,"Hash Table, String"
LeetCode,Array,2326. Spiral Matrix IV,https://leetcode.com/problems/spiral-matrix-iv/,Medium,"Array, Linked List, Matrix, Simulation"
LeetCode,Dynamic Programming,2327. Number of People Aware of a Secret,https://leetcode.com/problems/number-of-people-aware-of-a-secret/,Medium,"Dynamic Programming, Queue, Simulation"
LeetCode,Array,2328. Number of Increasing Paths in a Grid,https://leetcode.com/problems/number-of-increasing-paths-in-a-grid/,Hard,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort, Memoization, Matrix"
LeetCode,Database,2329. Product Sales Analysis V,https://leetcode.com/problems/product-sales-analysis-v/,Easy,Database
LeetCode,Two Pointers,2330. Valid Palindrome IV,https://leetcode.com/problems/valid-palindrome-iv/,Medium,"Two Pointers, String"
LeetCode,Tree,2331. Evaluate Boolean Binary Tree,https://leetcode.com/problems/evaluate-boolean-binary-tree/,Easy,"Tree, Depth-First Search, Binary Tree"
LeetCode,Array,2332. The Latest Time to Catch a Bus,https://leetcode.com/problems/the-latest-time-to-catch-a-bus/,Medium,"Array, Two Pointers, Binary Search, Sorting"
LeetCode,Array,2333. Minimum Sum of Squared Difference,https://leetcode.com/problems/minimum-sum-of-squared-difference/,Medium,"Array, Binary Search, Greedy, Sorting, Heap (Priority Queue)"
LeetCode,Array,2334. Subarray With Elements Greater Than Varying Threshold,https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold/,Hard,"Array, Stack, Union-Find, Monotonic Stack"
LeetCode,Array,2335. Minimum Amount of Time to Fill Cups,https://leetcode.com/problems/minimum-amount-of-time-to-fill-cups/,Easy,"Array, Greedy, Sorting, Heap (Priority Queue)"
LeetCode,Hash Table,2336. Smallest Number in Infinite Set,https://leetcode.com/problems/smallest-number-in-infinite-set/,Medium,"Hash Table, Design, Heap (Priority Queue), Ordered Set"
LeetCode,Two Pointers,2337. Move Pieces to Obtain a String,https://leetcode.com/problems/move-pieces-to-obtain-a-string/,Medium,"Two Pointers, String"
LeetCode,Math,2338. Count the Number of Ideal Arrays,https://leetcode.com/problems/count-the-number-of-ideal-arrays/,Hard,"Math, Dynamic Programming, Combinatorics, Number Theory"
LeetCode,Database,2339. All the Matches of the League,https://leetcode.com/problems/all-the-matches-of-the-league/,Easy,Database
LeetCode,Array,2340. Minimum Adjacent Swaps to Make a Valid Array,https://leetcode.com/problems/minimum-adjacent-swaps-to-make-a-valid-array/,Medium,"Array, Greedy"
LeetCode,Array,2341. Maximum Number of Pairs in Array,https://leetcode.com/problems/maximum-number-of-pairs-in-array/,Easy,"Array, Hash Table, Counting"
LeetCode,Array,2342. Max Sum of a Pair With Equal Sum of Digits,https://leetcode.com/problems/max-sum-of-a-pair-with-equal-sum-of-digits/,Medium,"Array, Hash Table, Sorting, Heap (Priority Queue)"
LeetCode,Array,2343. Query Kth Smallest Trimmed Number,https://leetcode.com/problems/query-kth-smallest-trimmed-number/,Medium,"Array, String, Divide and Conquer, Sorting, Heap (Priority Queue), Radix Sort, Quickselect"
LeetCode,Array,2344. Minimum Deletions to Make Array Divisible,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible/,Hard,"Array, Math, Sorting, Heap (Priority Queue), Number Theory"
LeetCode,Array,2345. Finding the Number of Visible Mountains,https://leetcode.com/problems/finding-the-number-of-visible-mountains/,Medium,"Array, Stack, Sorting, Monotonic Stack"
LeetCode,Database,2346. Compute the Rank as a Percentage,https://leetcode.com/problems/compute-the-rank-as-a-percentage/,Medium,Database
LeetCode,Array,2347. Best Poker Hand,https://leetcode.com/problems/best-poker-hand/,Easy,"Array, Hash Table, Counting"
LeetCode,Array,2348. Number of Zero-Filled Subarrays,https://leetcode.com/problems/number-of-zero-filled-subarrays/,Medium,"Array, Math"
LeetCode,Hash Table,2349. Design a Number Container System,https://leetcode.com/problems/design-a-number-container-system/,Medium,"Hash Table, Design, Heap (Priority Queue), Ordered Set"
LeetCode,Array,2350. Shortest Impossible Sequence of Rolls,https://leetcode.com/problems/shortest-impossible-sequence-of-rolls/,Hard,"Array, Hash Table, Greedy"
LeetCode,Hash Table,2351. First Letter to Appear Twice,https://leetcode.com/problems/first-letter-to-appear-twice/,Easy,"Hash Table, String, Bit Manipulation, Counting"
LeetCode,Array,2352. Equal Row and Column Pairs,https://leetcode.com/problems/equal-row-and-column-pairs/,Medium,"Array, Hash Table, Matrix, Simulation"
LeetCode,Array,2353. Design a Food Rating System,https://leetcode.com/problems/design-a-food-rating-system/,Medium,"Array, Hash Table, String, Design, Heap (Priority Queue), Ordered Set"
LeetCode,Array,2354. Number of Excellent Pairs,https://leetcode.com/problems/number-of-excellent-pairs/,Hard,"Array, Hash Table, Binary Search, Bit Manipulation"
LeetCode,Array,2355. Maximum Number of Books You Can Take,https://leetcode.com/problems/maximum-number-of-books-you-can-take/,Hard,"Array, Dynamic Programming, Stack, Monotonic Stack"
LeetCode,Database,2356. Number of Unique Subjects Taught by Each Teacher,https://leetcode.com/problems/number-of-unique-subjects-taught-by-each-teacher/,Easy,Database
LeetCode,Array,2357. Make Array Zero by Subtracting Equal Amounts,https://leetcode.com/problems/make-array-zero-by-subtracting-equal-amounts/,Easy,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Simulation"
LeetCode,Array,2358. Maximum Number of Groups Entering a Competition,https://leetcode.com/problems/maximum-number-of-groups-entering-a-competition/,Medium,"Array, Math, Binary Search, Greedy"
LeetCode,Depth-First Search,2359. Find Closest Node to Given Two Nodes,https://leetcode.com/problems/find-closest-node-to-given-two-nodes/,Medium,"Depth-First Search, Graph Theory"
LeetCode,Depth-First Search,2360. Longest Cycle in a Graph,https://leetcode.com/problems/longest-cycle-in-a-graph/,Hard,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
LeetCode,Array,2361. Minimum Costs Using the Train Line,https://leetcode.com/problems/minimum-costs-using-the-train-line/,Hard,"Array, Dynamic Programming"
LeetCode,Database,2362. Generate the Invoice,https://leetcode.com/problems/generate-the-invoice/,Hard,Database
LeetCode,Array,2363. Merge Similar Items,https://leetcode.com/problems/merge-similar-items/,Easy,"Array, Hash Table, Sorting, Ordered Set"
LeetCode,Array,2364. Count Number of Bad Pairs,https://leetcode.com/problems/count-number-of-bad-pairs/,Medium,"Array, Hash Table, Math, Counting"
LeetCode,Array,2365. Task Scheduler II,https://leetcode.com/problems/task-scheduler-ii/,Medium,"Array, Hash Table, Simulation"
LeetCode,Array,2366. Minimum Replacements to Sort the Array,https://leetcode.com/problems/minimum-replacements-to-sort-the-array/,Hard,"Array, Math, Greedy"
LeetCode,Array,2367. Number of Arithmetic Triplets,https://leetcode.com/problems/number-of-arithmetic-triplets/,Easy,"Array, Hash Table, Two Pointers, Enumeration"
LeetCode,Array,2368. Reachable Nodes With Restrictions,https://leetcode.com/problems/reachable-nodes-with-restrictions/,Medium,"Array, Hash Table, Tree, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
LeetCode,Array,2369. Check if There is a Valid Partition For The Array,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array/,Medium,"Array, Dynamic Programming"
LeetCode,Hash Table,2370. Longest Ideal Subsequence,https://leetcode.com/problems/longest-ideal-subsequence/,Medium,"Hash Table, String, Dynamic Programming"
LeetCode,Array,2371. Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid/,Hard,"Array, Union-Find, Graph Theory, Topological Sort, Sorting, Matrix"
LeetCode,Database,2372. Calculate the Influence of Each Salesperson,https://leetcode.com/problems/calculate-the-influence-of-each-salesperson/,Medium,Database
LeetCode,Array,2373. Largest Local Values in a Matrix,https://leetcode.com/problems/largest-local-values-in-a-matrix/,Easy,"Array, Matrix"
LeetCode,Hash Table,2374. Node With Highest Edge Score,https://leetcode.com/problems/node-with-highest-edge-score/,Medium,"Hash Table, Graph Theory"
LeetCode,String,2375. Construct Smallest Number From DI String,https://leetcode.com/problems/construct-smallest-number-from-di-string/,Medium,"String, Backtracking, Stack, Greedy"
LeetCode,Math,2376. Count Special Integers,https://leetcode.com/problems/count-special-integers/,Hard,"Math, Dynamic Programming"
LeetCode,Database,2377. Sort the Olympic Table,https://leetcode.com/problems/sort-the-olympic-table/,Easy,Database
