[    1611ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:4000/node_modules/.vite/deps/react-dom_client.js?v=1721c6aa:14337
[  865630ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  868633ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  871637ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  874639ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  877640ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  880643ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  883644ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  886646ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  889648ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  892650ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  895652ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  898663ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  901664ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
[  904666ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4000/__tsd/console-pipe/sse:0
